data_point;region;vac_interval_group;vaccine;ppv_18_59;ppv_60;ppv_total
2021.11_01-07-2022;Волгоградская область;90_105_days;SputnikV;0.0516062044750212;0.02203180384377744;0.0425247533897827
2021.11_01-07-2022;Вологодская область;105_165_days;AllVaccines;0.09307275911479064;0.09810990256967486;0.09460726625785618
2021.11_01-07-2022;Вологодская область;105_165_days;CoviVac;0.00101735392453431;0.0008976236594699296;0.0009808794924225398
2021.11_01-07-2022;Вологодская область;105_165_days;EpiVacCorona;0.0012959719789842382;0.004084732766170854;0.002145535503741402
2021.11_01-07-2022;Вологодская область;105_165_days;SputnikLite;0.0017608661041235473;0.00013082773984177113;0.0012642938830096395
2021.11_01-07-2022;Вологодская область;105_165_days;SputnikV;0.08899856710714854;0.0929967184041923;0.09021655737868259
2021.11_01-07-2022;Вологодская область;165_195_days;AllVaccines;0.026865148861646235;0.08030279353565602;0.04314430552956975
2021.11_01-07-2022;Вологодская область;165_195_days;EpiVacCorona;0.0038751791116064323;0.01498704441965178;0.007260279583867964
2021.11_01-07-2022;Вологодская область;165_195_days;SputnikLite;1.1144722177997134e-05;7.268207768987284e-06;9.96378716907772e-06
2021.11_01-07-2022;Вологодская область;165_195_days;SputnikV;0.022978825027861804;0.06530848090823524;0.03587406215853271
2021.11_01-07-2022;Вологодская область;21_45_days;AllVaccines;0.06156344531125617;0.04975815038648695;0.05796709957476771
2021.11_01-07-2022;Вологодская область;21_45_days;CoviVac;3.0249960197420792e-05;3.634103884493642e-06;2.2141749264617154e-05
2021.11_01-07-2022;Вологодская область;21_45_days;EpiVacCorona;7.164464257283872e-05;0.00011629132430379655;8.524573466877604e-05
2021.11_01-07-2022;Вологодская область;21_45_days;SputnikLite;0.05569654513612482;0.03834706418917691;0.0504112276382171
2021.11_01-07-2022;Вологодская область;21_45_days;SputnikV;0.005765005572361089;0.011291160769121747;0.00744848445261721
2021.11_01-07-2022;Вологодская область;45_75_days;AllVaccines;0.0376707530647986;0.04400899804121801;0.039601625647231006
2021.11_01-07-2022;Вологодская область;45_75_days;CoviVac;0.00010985511861168604;3.634103884493642e-05;8.745990959523776e-05
2021.11_01-07-2022;Вологодская область;45_75_days;EpiVacCorona;0.0002993153956376373;0.0006686751147468302;0.00041183653632187906
2021.11_01-07-2022;Вологодская область;45_75_days;SputnikLite;0.02424613914981691;0.024780954388362145;0.02440906438931395
2021.11_01-07-2022;Вологодская область;45_75_days;SputnikV;0.013015443400732367;0.018523027499264093;0.014693264811999942
2021.11_01-07-2022;Вологодская область;75_90_days;AllVaccines;0.0432829167330043;0.023425433639446016;0.03723356556338021
2021.11_01-07-2022;Вологодская область;75_90_days;CoviVac;0.0002292628562330839;5.8145662151898273e-05;0.00017713399411693723
2021.11_01-07-2022;Вологодская область;75_90_days;EpiVacCorona;0.000746696385925808;0.0010538901265031563;0.0008402793845922209
2021.11_01-07-2022;Вологодская область;75_90_days;SputnikLite;0.021144722177997136;0.0058509072540347635;0.0164856394149707
2021.11_01-07-2022;Вологодская область;75_90_days;SputnikV;0.021162235312848273;0.0164624905967562;0.019730512769700344
2021.11_01-07-2022;Вологодская область;90_105_days;AllVaccines;0.05853208087884095;0.028912930505031416;0.04950895135568395
2021.11_01-07-2022;Вологодская область;90_105_days;CoviVac;0.0005301703550390065;0.00013446184372626477;0.00040962236139541734
2021.11_01-07-2022;Вологодская область;90_105_days;EpiVacCorona;9.393408692883299e-05;0.00010538901265031563;9.742369676431547e-05
2021.11_01-07-2022;Вологодская область;90_105_days;SputnikLite;0.01982009234198376;0.002133218980197768;0.01443199217067746
2021.11_01-07-2022;Вологодская область;90_105_days;SputnikV;0.03808788409488935;0.02653986066845707;0.03456991312684676
2021.11_01-07-2022;Воронежская область;105_165_days;AllVaccines;0.1258147910136932;0.08479694786770774;0.11278024918542029
2021.11_01-07-2022;Воронежская область;105_165_days;CoviVac;0.0017291471886278413;0.0010060879945146622;0.0014993753482011717
2021.11_01-07-2022;Воронежская область;105_165_days;EpiVacCorona;0.005025044021334397;0.005701165302249752;0.005239900055712187
2021.11_01-07-2022;Воронежская область;105_165_days;SputnikLite;0.0003170618726911516;0.00011787499605699837;0.00025376479327401957
2021.11_01-07-2022;Воронежская область;105_165_days;SputnikV;0.11874353793103981;0.07797181957488632;0.1057872089882329
2021.11_01-07-2022;Воронежская область;165_195_days;AllVaccines;0.03042711327538061;0.0479884050848949;0.03600769419073827
2021.11_01-07-2022;Воронежская область;165_195_days;CoviVac;0.0003711943875408604;0.0003918098460486143;0.0003777455134806611
2021.11_01-07-2022;Воронежская область;165_195_days;EpiVacCorona;0.0015102971643068757;0.003459880165954713;0.002129830499890264
2021.11_01-07-2022;Воронежская область;165_195_days;SputnikLite;7.733216407101258e-07;1.6602112120703997e-06;1.055155065588439e-06
2021.11_01-07-2022;Воронежская область;165_195_days;SputnikV;0.028544848401892163;0.044135054861679505;0.03349906302230176
2021.11_01-07-2022;Воронежская область;21_45_days;AllVaccines;0.04979804705352855;0.05363146299472219;0.05101621984366823
2021.11_01-07-2022;Воронежская область;21_45_days;CoviVac;0.0007246023773453879;0.0005395686439228799;0.000665802846386305
2021.11_01-07-2022;Воронежская область;21_45_days;EpiVacCorona;0.0002126634511952846;0.00028555632847610874;0.00023582715715901608
2021.11_01-07-2022;Воронежская область;21_45_days;SputnikLite;0.03626491834110135;0.03739957797430989;0.0366254874816403
2021.11_01-07-2022;Воронежская область;21_45_days;SputnikV;0.01259586288388653;0.015406760048013309;0.013489102358482602
2021.11_01-07-2022;Воронежская область;45_75_days;AllVaccines;0.04546744586555185;0.05715111076431144;0.04918025002954434
2021.11_01-07-2022;Воронежская область;45_75_days;CoviVac;0.0008993730681458763;0.0006342006830108927;0.000815107288167069
2021.11_01-07-2022;Воронежская область;45_75_days;EpiVacCorona;0.0005274053589643058;0.0008467077181559038;0.0006288724190907096
2021.11_01-07-2022;Воронежская область;45_75_days;SputnikLite;0.01623124791686483;0.03276426827020933;0.02148506744551179
2021.11_01-07-2022;Воронежская область;45_75_days;SputnikV;0.027809419521576832;0.022905934092935305;0.026251202876774772
2021.11_01-07-2022;Воронежская область;75_90_days;AllVaccines;0.039259993055571665;0.0217786506799395;0.0337048182600915
2021.11_01-07-2022;Воронежская область;75_90_days;CoviVac;0.0007725483190694157;0.0003420035096865023;0.0006357309270170345
2021.11_01-07-2022;Воронежская область;75_90_days;EpiVacCorona;0.0015420033515759909;0.0012966249566269822;0.001464027653503959
2021.11_01-07-2022;Воронежская область;75_90_days;SputnikLite;0.010903835134012774;0.008674603583067838;0.01019543582124829
2021.11_01-07-2022;Воронежская область;75_90_days;SputnikV;0.026041606250913486;0.01146541863055818;0.021409623858322218
2021.11_01-07-2022;Воронежская область;90_105_days;AllVaccines;0.05625914936166165;0.022525745725371183;0.045539437475731435
2021.11_01-07-2022;Воронежская область;90_105_days;CoviVac;0.0011708089640351305;0.000594355613921203;0.0009876251413907789
2021.11_01-07-2022;Воронежская область;90_105_days;EpiVacCorona;0.0010934767999641179;0.0008417270845196926;0.0010134764404976955
2021.11_01-07-2022;Воронежская область;90_105_days;SputnikLite;0.011848060857319837;0.0035860562180720632;0.00922258285077575
2021.11_01-07-2022;Воронежская область;90_105_days;SputnikV;0.04214680274034257;0.01750360680885822;0.03431575304306721
2021.11_01-07-2022;Еврейская автономная область;105_165_days;AllVaccines;0.13527271078259095;0.14148080953423628;0.13692417787245373
2021.11_01-07-2022;Еврейская автономная область;105_165_days;CoviVac;0.006870203045109799;0.0027839469486064623;0.005783184662495007
2021.11_01-07-2022;Еврейская автономная область;105_165_days;EpiVacCorona;0.04677633294409741;0.05442772686039601;0.04881174277726002
2021.11_01-07-2022;Еврейская автономная область;105_165_days;SputnikLite;1.1336968721303297e-05;0.0;8.321129010784183e-06
2021.11_01-07-2022;Еврейская автономная область;105_165_days;SputnikV;0.08161483782466245;0.08426913572523383;0.08232092930368792
2021.11_01-07-2022;Еврейская автономная область;165_195_days;AllVaccines;0.019374879544707336;0.04191560574306359;0.025371122353880976
2021.11_01-07-2022;Еврейская автономная область;165_195_days;EpiVacCorona;0.007584432074551907;0.013075166567612375;0.009045067234722407
2021.11_01-07-2022;Еврейская автономная область;165_195_days;SputnikV;0.01179044747015543;0.02884043917545122;0.016326055119158567
2021.11_01-07-2022;Еврейская автономная область;21_45_days;AllVaccines;0.020066434636706838;0.03575338609277738;0.024239448808414325
2021.11_01-07-2022;Еврейская автономная область;21_45_days;CoviVac;2.2673937442606595e-05;0.0;1.6642258021568366e-05
2021.11_01-07-2022;Еврейская автономная область;21_45_days;EpiVacCorona;5.668484360651649e-05;3.1280302793331036e-05;4.99267740647051e-05
2021.11_01-07-2022;Еврейская автономная область;21_45_days;SputnikLite;0.01316222068543313;0.027839469486064625;0.01706663560111836
2021.11_01-07-2022;Еврейская автономная область;21_45_days;SputnikV;0.006824855170224586;0.007882636303919423;0.0071062441752096925
2021.11_01-07-2022;Еврейская автономная область;45_75_days;AllVaccines;0.02705000736902967;0.034783696706184114;0.029107309279723072
2021.11_01-07-2022;Еврейская автономная область;45_75_days;CoviVac;0.00022673937442606597;6.256060558666207e-05;0.00018306483823725202
2021.11_01-07-2022;Еврейская автономная область;45_75_days;EpiVacCorona;3.4010906163909894e-05;6.256060558666207e-05;4.1605645053920915e-05
2021.11_01-07-2022;Еврейская автономная область;45_75_days;SputnikLite;0.005351049236455157;0.01413869686258563;0.007688723205964585
2021.11_01-07-2022;Еврейская автономная область;45_75_days;SputnikV;0.021438207851984536;0.020519878632425163;0.021193915590467315
2021.11_01-07-2022;Еврейская автономная область;75_90_days;AllVaccines;0.029453444737945967;0.014107416559792299;0.025371122353880976
2021.11_01-07-2022;Еврейская автономная область;75_90_days;CoviVac;0.00021540240570476265;3.1280302793331036e-05;0.00016642258021568366
2021.11_01-07-2022;Еврейская автономная область;75_90_days;EpiVacCorona;0.004704842019340869;0.0025024242234664832;0.00411895886033817
2021.11_01-07-2022;Еврейская автономная область;75_90_days;SputnikLite;0.002086002244719807;0.0021896211955331727;0.0021135667687391824
2021.11_01-07-2022;Еврейская автономная область;75_90_days;SputnikV;0.02244719806818053;0.009384090837999312;0.018972174144587937
